area,year,quarter,latitude,longitude,avg_d_mbps,avg_u_mbps,avg_lat_ms,tests,nearest_tower_distance_km,tower_count_1km,tower_count_2km,tower_count_5km,visible_tower_count_5km,digital_elevation_model,region_enc,typeOfArea_enc,city_enc,demand_growth_pct,region,typeOfArea,city,block_number,tower_density_ratio,year_trend,area_rolling_d_mbps,area_median_d,area_median_u,area_median_lat,area_test_count,distance_x_density
Ad Dayr,2020,1,26.28356488,50.625,36.24725,13.3215,18.25,111,0.285061964,7,27.75,311.5,220,9,1,4,4,0,Muharraq Governorate,PPL,Ad Dayr,231,0.0224,0,152.4206623,155.474375,17.554875,18,2751,0.000912198
Ad Dayr,2020,2,26.28356488,50.625,38.12725,11.49625,18.5,167,0.285061964,7,27.75,311.5,220,9,1,4,4,0,Muharraq Governorate,PPL,Ad Dayr,231,0.0224,0,36.24725,155.474375,17.554875,18,2751,0.000912198
Ad Dayr,2020,3,26.28356488,50.625,34.10275,9.022,18.75,138,0.285061964,7,27.75,311.5,220,9,1,4,4,0,Muharraq Governorate,PPL,Ad Dayr,231,0.0224,0,37.18725,155.474375,17.554875,18,2751,0.000912198
Ad Dayr,2020,4,26.28356488,50.625,77.08025,11.06425,18.25,135,0.285061964,7,27.75,311.5,220,9,1,4,4,0,Muharraq Governorate,PPL,Ad Dayr,231,0.0224,0,36.115,155.474375,17.554875,18,2751,0.000912198
Ad Dayr,2021,1,26.28356488,50.625,60.855,16.183,17.25,63,0.285061964,7,27.75,311.5,220,9,1,4,4,-0.453720508,Muharraq Governorate,PPL,Ad Dayr,231,0.0224,1,55.5915,155.474375,17.554875,18,2751,0.000912198
Ad Dayr,2021,2,26.28356488,50.625,50.65175,14.541,17.25,66,0.285061964,7,27.75,311.5,220,9,1,4,4,-0.453720508,Muharraq Governorate,PPL,Ad Dayr,231,0.0224,1,68.967625,155.474375,17.554875,18,2751,0.000912198
Ad Dayr,2021,3,26.28356488,50.625,116.21775,15.7645,18,94,0.285061964,7,27.75,311.5,220,9,1,4,4,-0.453720508,Muharraq Governorate,PPL,Ad Dayr,231,0.0224,1,55.753375,155.474375,17.554875,18,2751,0.000912198
Ad Dayr,2021,4,26.28356488,50.625,78.9525,14.32575,18.25,78,0.285061964,7,27.75,311.5,220,9,1,4,4,-0.453720508,Muharraq Governorate,PPL,Ad Dayr,231,0.0224,1,83.43475,155.474375,17.554875,18,2751,0.000912198
Ad Dayr,2022,1,26.28356488,50.625,74.941,13.633,24.25,113,0.285061964,7,27.75,311.5,220,9,1,4,4,0.897009967,Muharraq Governorate,PPL,Ad Dayr,231,0.0224,2,97.585125,155.474375,17.554875,18,2751,0.000912198
Ad Dayr,2022,2,26.28356488,50.625,121.12225,17.6265,19.75,135,0.285061964,7,27.75,311.5,220,9,1,4,4,0.897009967,Muharraq Governorate,PPL,Ad Dayr,231,0.0224,2,76.94675,155.474375,17.554875,18,2751,0.000912198
Ad Dayr,2022,3,26.28356488,50.625,110.18475,19.08125,18,250,0.285061964,7,27.75,311.5,220,9,1,4,4,0.897009967,Muharraq Governorate,PPL,Ad Dayr,231,0.0224,2,98.031625,155.474375,17.554875,18,2751,0.000912198
Ad Dayr,2022,4,26.28356488,50.625,141.485,19.905,31,73,0.285061964,7,27.75,311.5,220,9,1,4,4,0.897009967,Muharraq Governorate,PPL,Ad Dayr,231,0.0224,2,115.6535,155.474375,17.554875,18,2751,0.000912198
Ad Dayr,2023,1,26.28356488,50.625,216.71375,23.3475,15.5,72,0.285061964,7,27.75,311.5,220,9,1,4,4,-0.30647986,Muharraq Governorate,PPL,Ad Dayr,231,0.0224,3,125.834875,155.474375,17.554875,18,2751,0.000912198
Ad Dayr,2023,2,26.28356488,50.625,188.47775,15.90625,18.5,57,0.285061964,7,27.75,311.5,220,9,1,4,4,-0.30647986,Muharraq Governorate,PPL,Ad Dayr,231,0.0224,3,179.099375,155.474375,17.554875,18,2751,0.000912198
Ad Dayr,2023,3,26.28356488,50.625,189.42075,17.48325,22,194,0.285061964,7,27.75,311.5,220,9,1,4,4,-0.30647986,Muharraq Governorate,PPL,Ad Dayr,231,0.0224,3,202.59575,155.474375,17.554875,18,2751,0.000912198
Ad Dayr,2023,4,26.28356488,50.625,230.19525,23.7675,17.5,73,0.285061964,7,27.75,311.5,220,9,1,4,4,-0.30647986,Muharraq Governorate,PPL,Ad Dayr,231,0.0224,3,188.94925,155.474375,17.554875,18,2751,0.000912198
Ad Dayr,2024,1,26.28356488,50.625,245.00475,27.1825,17.5,83,0.285061964,7,27.75,311.5,220,9,1,4,4,0.648989899,Muharraq Governorate,PPL,Ad Dayr,231,0.0224,4,209.808,155.474375,17.554875,18,2751,0.000912198
Ad Dayr,2024,2,26.28356488,50.625,218.6985,26.685,17.25,87,0.285061964,7,27.75,311.5,220,9,1,4,4,0.648989899,Muharraq Governorate,PPL,Ad Dayr,231,0.0224,4,237.6,155.474375,17.554875,18,2751,0.000912198
Ad Dayr,2024,3,26.28356488,50.625,242.5875,20.2615,18,455,0.285061964,7,27.75,311.5,220,9,1,4,4,0.648989899,Muharraq Governorate,PPL,Ad Dayr,231,0.0224,4,231.851625,155.474375,17.554875,18,2751,0.000912198
Ad Dayr,2024,4,26.28356488,50.625,169.46375,16.09025,24.25,28,0.285061964,7,27.75,311.5,220,9,1,4,4,0.648989899,Muharraq Governorate,PPL,Ad Dayr,231,0.0224,4,230.643,155.474375,17.554875,18,2751,0.000912198
Ad Dayr,2025,1,26.28356488,50.625,287.1015,29.55775,15.75,63,0.285061964,7,27.75,311.5,220,9,1,4,4,-0.572741194,Muharraq Governorate,PPL,Ad Dayr,231,0.0224,5,206.025625,155.474375,17.554875,18,2751,0.000912198
Ad Dayr,2025,2,26.28356488,50.625,298.41525,44.55375,15.75,65,0.285061964,7,27.75,311.5,220,9,1,4,4,-0.572741194,Muharraq Governorate,PPL,Ad Dayr,231,0.0224,5,228.282625,155.474375,17.554875,18,2751,0.000912198
Ad Dayr,2025,3,26.28356488,50.625,184.273,19.089,16.5,72,0.285061964,7,27.75,311.5,220,9,1,4,4,-0.572741194,Muharraq Governorate,PPL,Ad Dayr,231,0.0224,5,292.758375,155.474375,17.554875,18,2751,0.000912198
Ad Dayr,2025,4,26.28356488,50.625,423.6505,37.07425,14.75,79,0.285061964,7,27.75,311.5,220,9,1,4,4,-0.572741194,Muharraq Governorate,PPL,Ad Dayr,231,0.0224,5,241.344125,155.474375,17.554875,18,2751,0.000912198
Ad Diraz,2020,1,26.21869771,50.47119141,42.85233333,16.622,19,195,0.467062071,5.5,17.83333333,123.3333333,79.16666667,12,2,4,5,0,Northern Governorate,PPL,Ad Diraz,536,0.044235925,0,152.4206623,195.0198333,25.8155,18.58333333,4763,0.003756531
Ad Diraz,2020,2,26.21869771,50.47119141,35.78766667,11.17833333,19.83333333,130,0.467062071,5.5,17.83333333,123.3333333,79.16666667,12,2,4,5,0,Northern Governorate,PPL,Ad Diraz,536,0.044235925,0,42.85233333,195.0198333,25.8155,18.58333333,4763,0.003756531
Ad Diraz,2020,3,26.21869771,50.47119141,70.07233333,15.406,20.16666667,200,0.467062071,5.5,17.83333333,123.3333333,79.16666667,12,2,4,5,0,Northern Governorate,PPL,Ad Diraz,536,0.044235925,0,39.32,195.0198333,25.8155,18.58333333,4763,0.003756531
Ad Diraz,2020,4,26.21869771,50.47119141,83.5265,17.94566667,18,228,0.467062071,5.5,17.83333333,123.3333333,79.16666667,12,2,4,5,0,Northern Governorate,PPL,Ad Diraz,536,0.044235925,0,52.93,195.0198333,25.8155,18.58333333,4763,0.003756531
Ad Diraz,2021,1,26.21869771,50.47119141,74.6575,18.9885,20,143,0.467062071,5.5,17.83333333,123.3333333,79.16666667,12,2,4,5,-0.112881806,Northern Governorate,PPL,Ad Diraz,536,0.044235925,1,76.79941667,195.0198333,25.8155,18.58333333,4763,0.003756531
Ad Diraz,2021,2,26.21869771,50.47119141,105.2405,18.3675,19.83333333,136,0.467062071,5.5,17.83333333,123.3333333,79.16666667,12,2,4,5,-0.112881806,Northern Governorate,PPL,Ad Diraz,536,0.044235925,1,79.092,195.0198333,25.8155,18.58333333,4763,0.003756531
Ad Diraz,2021,3,26.21869771,50.47119141,105.1238333,17.96716667,24.16666667,155,0.467062071,5.5,17.83333333,123.3333333,79.16666667,12,2,4,5,-0.112881806,Northern Governorate,PPL,Ad Diraz,515,0.044235925,1,89.949,195.0198333,25.8155,18.58333333,4763,0.003756531
Ad Diraz,2021,4,26.21869771,50.47119141,90.09316667,20.25683333,21.16666667,234,0.467062071,5.5,17.83333333,123.3333333,79.16666667,12,2,4,5,-0.112881806,Northern Governorate,PPL,Ad Diraz,536,0.044235925,1,105.1821667,195.0198333,25.8155,18.58333333,4763,0.003756531
Ad Diraz,2022,1,26.21869771,50.47119141,136.4961667,26.008,16.16666667,203,0.467062071,5.5,17.83333333,123.3333333,79.16666667,12,2,4,5,0.69760479,Northern Governorate,PPL,Ad Diraz,536,0.044235925,2,97.6085,195.0198333,25.8155,18.58333333,4763,0.003756531
Ad Diraz,2022,2,26.21869771,50.47119141,206.4626667,28.42866667,18.5,186,0.467062071,5.5,17.83333333,123.3333333,79.16666667,12,2,4,5,0.69760479,Northern Governorate,PPL,Ad Diraz,536,0.044235925,2,113.2946667,195.0198333,25.8155,18.58333333,4763,0.003756531
Ad Diraz,2022,3,26.21869771,50.47119141,204.4041667,22.55816667,16.33333333,538,0.467062071,5.5,17.83333333,123.3333333,79.16666667,12,2,4,5,0.69760479,Northern Governorate,PPL,Ad Diraz,536,0.044235925,2,171.4794167,195.0198333,25.8155,18.58333333,4763,0.003756531
Ad Diraz,2022,4,26.21869771,50.47119141,183.592,26.40533333,17.5,207,0.467062071,5.5,17.83333333,123.3333333,79.16666667,12,2,4,5,0.69760479,Northern Governorate,PPL,Ad Diraz,536,0.044235925,2,205.4334167,195.0198333,25.8155,18.58333333,4763,0.003756531
Ad Diraz,2023,1,26.21869771,50.47119141,256.3713333,35.77533333,18,134,0.467062071,5.5,17.83333333,123.3333333,79.16666667,12,2,4,5,-0.362433862,Northern Governorate,PPL,Ad Diraz,536,0.044235925,3,193.9980833,195.0198333,25.8155,18.58333333,4763,0.003756531
Ad Diraz,2023,2,26.21869771,50.47119141,272.0503333,32.169,33.16666667,163,0.467062071,5.5,17.83333333,123.3333333,79.16666667,12,2,4,5,-0.362433862,Northern Governorate,PPL,Ad Diraz,536,0.044235925,3,219.9816667,195.0198333,25.8155,18.58333333,4763,0.003756531
Ad Diraz,2023,3,26.21869771,50.47119141,185.6355,26.61783333,23.66666667,328,0.467062071,5.5,17.83333333,123.3333333,79.16666667,12,2,4,5,-0.362433862,Northern Governorate,PPL,Ad Diraz,536,0.044235925,3,264.2108333,195.0198333,25.8155,18.58333333,4763,0.003756531
Ad Diraz,2023,4,26.21869771,50.47119141,324.1343333,33.27066667,18.66666667,98,0.467062071,5.5,17.83333333,123.3333333,79.16666667,12,2,4,5,-0.362433862,Northern Governorate,PPL,Ad Diraz,536,0.044235925,3,228.8429167,195.0198333,25.8155,18.58333333,4763,0.003756531
Ad Diraz,2024,1,26.21869771,50.47119141,303.5228333,33.4045,34.5,139,0.467062071,5.5,17.83333333,123.3333333,79.16666667,12,2,4,5,0.540802213,Northern Governorate,PPL,Ad Diraz,536,0.044235925,4,254.8849167,195.0198333,25.8155,18.58333333,4763,0.003756531
Ad Diraz,2024,2,26.21869771,50.47119141,251.6431667,29.6045,16,126,0.467062071,5.5,17.83333333,123.3333333,79.16666667,12,2,4,5,0.540802213,Northern Governorate,PPL,Ad Diraz,536,0.044235925,4,313.8285833,195.0198333,25.8155,18.58333333,4763,0.003756531
Ad Diraz,2024,3,26.21869771,50.47119141,259.7581667,29.98683333,20.83333333,777,0.467062071,5.5,17.83333333,123.3333333,79.16666667,12,2,4,5,0.540802213,Northern Governorate,PPL,Ad Diraz,536,0.044235925,4,277.583,195.0198333,25.8155,18.58333333,4763,0.003756531
Ad Diraz,2024,4,26.21869771,50.47119141,295.199,29.03633333,16.83333333,72,0.467062071,5.5,17.83333333,123.3333333,79.16666667,12,2,4,5,0.540802213,Northern Governorate,PPL,Ad Diraz,536,0.044235925,4,255.7006667,195.0198333,25.8155,18.58333333,4763,0.003756531
Ad Diraz,2025,1,26.21869771,50.47119141,288.4755,25.2405,17.33333333,78,0.467062071,5.5,17.83333333,123.3333333,79.16666667,12,2,4,5,-0.666965889,Northern Governorate,PPL,Ad Diraz,536,0.044235925,5,277.4785833,195.0198333,25.8155,18.58333333,4763,0.003756531
Ad Diraz,2025,2,26.21804065,50.47064209,256.7092,32.2898,16.2,104,0.428832024,5.2,17.8,123.6,79.2,12,2,4,5,-0.666965889,Northern Governorate,PPL,Ad Diraz,536,0.041733547,5,291.83725,195.0198333,25.8155,18.58333333,4763,0.00344167
Ad Diraz,2025,3,26.21869771,50.47119141,181.5208333,22.81333333,16.16666667,96,0.467062071,5.5,17.83333333,123.3333333,79.16666667,12,2,4,5,-0.666965889,Northern Governorate,PPL,Ad Diraz,536,0.044235925,5,272.59235,195.0198333,25.8155,18.58333333,4763,0.003756531
Ad Diraz,2025,4,26.21869771,50.47119141,297.1176667,25.623,15,93,0.467062071,5.5,17.83333333,123.3333333,79.16666667,12,2,4,5,-0.666965889,Northern Governorate,PPL,Ad Diraz,536,0.044235925,5,219.1150167,195.0198333,25.8155,18.58333333,4763,0.003756531
Ad Dur,2020,1,25.9762553,50.5978775,15.197375,6.528875,21.875,112,2.052607159,0.125,0.3125,3.375,2.125,4,3,4,6,0,Southern Governorate,PPL,Ad Dur,957,0.028571429,0,152.4206623,102.6429167,17.35291667,18.22619048,1137,0.469167351
Ad Dur,2020,2,25.9728604,50.60623169,36.33066667,18.5295,18.08333333,100,2.129677454,0,0.333333333,3.083333333,2.083333333,4,3,4,6,0,Southern Governorate,PPL,Ad Dur,957,0,0,15.197375,102.6429167,17.35291667,18.22619048,1137,0.521553662
Ad Dur,2020,3,25.976811,50.60906983,39.2255,13.0727,19.2,38,2.296769468,0,0.3,3,2,4,3,4,6,0,Southern Governorate,PPL,Ad Dur,957,0,0,25.76402083,102.6429167,17.35291667,18.22619048,1137,0.574192367
Ad Dur,2020,4,25.97532951,50.60450627,24.38653846,8.572769231,24.69230769,42,2.033945001,0.076923077,0.384615385,3.307692308,2.076923077,4,3,4,6,0,Southern Governorate,PPL,Ad Dur,957,0.017857143,0,37.77808333,102.6429167,17.35291667,18.22619048,1137,0.472165804
Ad Dur,2021,1,25.97642689,50.60272217,23.284,14.71266667,19,46,2.061629434,0,0.444444444,3.111111111,2,4,3,4,6,-0.335616438,Southern Governorate,PPL,Ad Dur,957,0,1,31.80601923,102.6429167,17.35291667,18.22619048,1137,0.50147743
Ad Dur,2021,2,25.97681096,50.60742188,45.5152,8.4104,21.1,55,2.186642022,0,0.4,3.2,2,4,3,4,6,-0.335616438,Southern Governorate,PPL,Ad Dur,957,0,1,23.83526923,102.6429167,17.35291667,18.22619048,1137,0.520629053
Ad Dur,2021,3,25.97730488,50.60742188,44.3225,10.0258,17.9,51,2.035072297,0,0.4,3.3,2,4,3,4,6,-0.335616438,Southern Governorate,PPL,Ad Dur,957,0,1,34.3996,102.6429167,17.35291667,18.22619048,1137,0.473272627
Ad Dur,2021,4,25.97971916,50.60577393,45.23777778,16.17633333,18.44444444,42,1.957007907,0,0.555555556,3.444444444,2,4,3,4,6,-0.335616438,Southern Governorate,PPL,Ad Dur,957,0,1,44.91885,102.6429167,17.35291667,18.22619048,1137,0.440326779
Ad Dur,2022,1,25.9802678,50.60371399,48.16375,21.430375,18,44,1.94777977,0,0.75,3.375,2,4,3,4,6,-0.340206186,Southern Governorate,PPL,Ad Dur,957,0,2,44.78013889,102.6429167,17.35291667,18.22619048,1137,0.445206805
Ad Dur,2022,2,25.97815145,50.60812814,40.20671429,13.874,28.28571429,24,2.0093953,0,0.428571429,3.285714286,2,4,3,4,6,-0.340206186,Southern Governorate,PPL,Ad Dur,957,0,2,46.70076389,102.6429167,17.35291667,18.22619048,1137,0.468858903
Ad Dur,2022,3,25.97224291,50.60096741,46.979625,7.99875,21.625,34,1.535507713,0.25,0.625,3.25,2.125,4,3,4,6,-0.340206186,Southern Governorate,PPL,Ad Dur,957,0.058823529,2,44.18523214,102.6429167,17.35291667,18.22619048,1137,0.361295933
Ad Dur,2022,4,25.98379503,50.59949603,105.81,10.55785714,18.28571429,26,1.717674212,0,0.714285714,3.571428571,2,4,3,4,6,-0.340206186,Southern Governorate,PPL,Ad Dur,957,0,2,43.59316964,102.6429167,17.35291667,18.22619048,1137,0.375741234
Ad Dur,2023,1,25.97944478,50.60852051,252.3601667,25.86766667,13,17,1.807297147,0,0.666666667,3.5,2,4,3,4,6,0.0625,Southern Governorate,PPL,Ad Dur,957,0,3,76.3948125,102.6429167,17.35291667,18.22619048,1137,0.401621588
Ad Dur,2023,2,25.97981889,50.60677268,197.0326364,25.274,17.36363636,23,1.997473594,0,0.545454545,3.454545455,2,4,3,4,6,0.0625,Southern Governorate,PPL,Ad Dur,957,0,3,179.0850833,102.6429167,17.35291667,18.22619048,1137,0.44841244
Ad Dur,2023,3,25.97779842,50.59661865,99.47583333,9.314333333,17,44,1.494462016,0.166666667,1,3.5,2.166666667,4,3,4,6,0.0625,Southern Governorate,PPL,Ad Dur,957,0.037037037,3,224.6964015,102.6429167,17.35291667,18.22619048,1137,0.33210267
Ad Dur,2023,4,25.97862151,50.59771728,117.0869333,19.38473333,18.06666667,52,1.916955511,0.133333333,0.466666667,3.4,2.066666667,4,3,4,6,0.0625,Southern Governorate,PPL,Ad Dur,957,0.03030303,3,148.2542348,102.6429167,17.35291667,18.22619048,1137,0.435671707
Ad Dur,2024,1,25.98314835,50.59570313,139.012,33.91558333,18.16666667,43,2.178524526,0,0.25,3.5,2,4,3,4,6,1.205882353,Southern Governorate,PPL,Ad Dur,957,0,4,108.2813833,102.6429167,17.35291667,18.22619048,1137,0.484116561
Ad Dur,2024,2,25.97885687,50.60969761,123.9168571,30.26785714,18.57142857,26,2.080916624,0,0.571428571,3.285714286,2,4,3,4,6,1.205882353,Southern Governorate,PPL,Ad Dur,957,0,4,128.0494667,102.6429167,17.35291667,18.22619048,1137,0.485547212
Ad Dur,2024,3,25.9802678,50.60969761,129.0185714,22.94585714,29.14285714,161,1.929918845,0,0.571428571,3.428571429,2,4,3,4,6,1.205882353,Southern Governorate,PPL,Ad Dur,957,0,4,131.4644286,102.6429167,17.35291667,18.22619048,1137,0.435788126
Ad Dur,2024,4,25.98026789,50.59906006,212.1481111,18.55311111,17,70,2.082119025,0,0.444444444,3.555555556,2,4,3,4,6,1.205882353,Southern Governorate,PPL,Ad Dur,957,0,4,126.4677143,102.6429167,17.35291667,18.22619048,1137,0.457050518
Ad Dur,2025,1,25.9813651,50.597229,185.2026667,24.79655556,16.88888889,28,2.393802981,0,0.111111111,3.333333333,2,4,3,4,6,-0.71,Southern Governorate,PPL,Ad Dur,957,0,5,170.5833413,102.6429167,17.35291667,18.22619048,1137,0.552416072
Ad Dur,2025,2,25.98191396,50.60394287,196.879,12.88466667,24,21,1.950013025,0,0.666666667,3.666666667,2,4,3,4,6,-0.71,Southern Governorate,PPL,Ad Dur,957,0,5,198.6753889,102.6429167,17.35291667,18.22619048,1137,0.417859934
Ad Dur,2025,3,25.98224299,50.60357666,193.9284,21.066,15.4,9,1.987164419,0,0.6,3.6,2,4,3,4,6,-0.71,Southern Governorate,PPL,Ad Dur,957,0,5,191.0408333,102.6429167,17.35291667,18.22619048,1137,0.431992265
Ad Dur,2025,4,25.97829257,50.60577393,311.2008,34.68886667,17.46666667,29,2.190072097,0,0.4,3.2,2,4,3,4,6,-0.71,Southern Governorate,PPL,Ad Dur,957,0,5,195.4037,102.6429167,17.35291667,18.22619048,1137,0.521445737
Al Areen,2020,1,26.01482926,50.51239014,59.055,37.372,16,5,2.108995924,0,0,9,6,29,2,0,133,0,Northern Governorate,HTL,Umm Jidr,1058,0,0,152.4206623,58.599,15.8675,18,50,0.210899592
Al Areen,2020,2,26.00989256,50.5178833,87.679,46.291,13,1,2.880632482,0,0,4,2,29,2,0,133,0,Northern Governorate,HTL,Umm Jidr,1058,0,0,59.055,58.599,15.8675,18,50,0.576126496
Al Areen,2020,3,25.9950812,50.51239014,18.965,2.838,13,1,3.055649644,0,0,5,3,29,3,0,40,0,Southern Governorate,HTL,Al `Amar,1058,0,0,73.367,58.599,15.8675,18,50,0.509274941
Al Areen,2021,1,26.01482926,50.51239014,76.527,3.588,19,1,2.108995924,0,0,9,6,29,2,0,133,-0.428571429,Northern Governorate,HTL,Umm Jidr,1058,0,1,53.322,58.599,15.8675,18,50,0.210899592
Al Areen,2021,3,26.01482926,50.51239014,45.639,20.107,18,3,2.108995924,0,0,9,6,29,2,0,133,-0.428571429,Northern Governorate,HTL,Umm Jidr,1058,0,1,47.746,58.599,15.8675,18,50,0.210899592
Al Areen,2022,3,26.01482926,50.51239014,58.143,11.628,35,6,2.108995924,0,0,9,6,29,2,0,133,0.5,Northern Governorate,HTL,Umm Jidr,1058,0,2,61.083,58.599,15.8675,18,50,0.210899592
Al Areen,2023,2,26.01482926,50.51239014,21.657,6.98,18,1,2.108995924,0,0,9,6,29,2,0,133,0.5,Northern Governorate,HTL,Umm Jidr,1058,0,3,51.891,58.599,15.8675,18,50,0.210899592
Al Areen,2023,3,26.01482926,50.51239014,0.563,0.094,41,4,2.108995924,0,0,9,6,29,2,0,133,0.5,Northern Governorate,HTL,Umm Jidr,1058,0,3,39.9,58.599,15.8675,18,50,0.210899592
Al Areen,2023,4,26.01236091,50.51513672,96.8515,32.43,16.5,4,2.494814203,0,0,6.5,4,29,2,0,133,0.5,Northern Governorate,HTL,Umm Jidr,1058,0,3,11.11,58.599,15.8675,18,50,0.332641894
Al Areen,2024,2,26.01482926,50.51239014,0.914,0.835,43,2,2.108995924,0,0,9,6,29,2,0,133,1.555555556,Northern Governorate,HTL,Umm Jidr,1058,0,4,48.70725,58.599,15.8675,18,50,0.210899592
Al Areen,2024,3,26.01236091,50.51239014,88.103,50.9595,23,21,2.295789543,0,0,9,6,29,2,0,133,1.555555556,Northern Governorate,HTL,Umm Jidr,1058,0,4,48.88275,58.599,15.8675,18,50,0.229578954
Al Areen,2025,4,26.01482926,50.51239014,541.28,115.603,14,1,2.108995924,0,0,9,6,29,2,0,133,-0.956521739,Northern Governorate,HTL,Umm Jidr,1058,0,5,44.5085,58.599,15.8675,18,50,0.210899592
Al Areen Palace & Spa,2020,1,26.00248709,50.5178833,59.1395,27.2865,24,57,3.21081732,0,0,2.5,1,33,3,0,133,0,Southern Governorate,HTL,Umm Jidr,1058,0,0,152.4206623,101.6335,14.14691667,20,334,0.917376377
Al Areen Palace & Spa,2020,2,26.00001853,50.5178833,20.522,3.078,24,14,3.288064991,0,0,2,1,33,3,0,133,0,Southern Governorate,HTL,Umm Jidr,1058,0,0,59.1395,101.6335,14.14691667,20,334,1.096021664
Al Areen Palace & Spa,2020,3,26.00248709,50.5178833,65.001,4.8825,21,21,3.21081732,0,0,2.5,1,33,3,0,133,0,Southern Governorate,HTL,Umm Jidr,1058,0,0,39.83075,101.6335,14.14691667,20,334,0.917376377
Al Areen Palace & Spa,2020,4,26.00166424,50.51971435,71.908,18.657,18.33333333,14,3.409109832,0,0,2.666666667,1,33,3,0,133,0,Southern Governorate,HTL,Umm Jidr,1058,0,0,42.7615,101.6335,14.14691667,20,334,0.929757227
Al Areen Palace & Spa,2021,1,26.00001853,50.52062988,38.6315,13.3595,41.5,10,3.546879924,0,0,2.5,1,33,3,0,133,-0.566037736,Southern Governorate,HTL,Umm Jidr,1058,0,1,68.4545,101.6335,14.14691667,20,334,1.013394264
Al Areen Palace & Spa,2021,2,26.00166424,50.51971435,55.58366667,14.93433333,19,12,3.409109832,0,0,2.666666667,1,33,3,0,133,-0.566037736,Southern Governorate,HTL,Umm Jidr,1058,0,1,55.26975,101.6335,14.14691667,20,334,0.929757227
Al Areen Palace & Spa,2021,3,26.00166424,50.51971435,51.66866667,5.343666667,31.66666667,16,3.409109832,0,0,2.666666667,1,33,3,0,133,-0.566037736,Southern Governorate,HTL,Umm Jidr,1058,0,1,47.10758333,101.6335,14.14691667,20,334,0.929757227
Al Areen Palace & Spa,2021,4,26.00001853,50.5178833,37.249,5.068,21,8,3.288064991,0,0,2,1,33,3,0,133,-0.566037736,Southern Governorate,HTL,Umm Jidr,1058,0,1,53.62616667,101.6335,14.14691667,20,334,1.096021664
Al Areen Palace & Spa,2022,1,26.00001853,50.52062988,87.446,8.956,18,11,3.546879924,0,0,2.5,1,33,3,0,133,0.739130435,Southern Governorate,HTL,Umm Jidr,1058,0,2,44.45883333,101.6335,14.14691667,20,334,1.013394264
Al Areen Palace & Spa,2022,2,26.00248709,50.5178833,45.7195,4.079,39.5,15,3.21081732,0,0,2.5,1,33,3,0,133,0.739130435,Southern Governorate,HTL,Umm Jidr,1058,0,2,62.3475,101.6335,14.14691667,20,334,0.917376377
Al Areen Palace & Spa,2022,3,26.00166424,50.51971435,75.155,24.25266667,22,46,3.409109832,0,0,2.666666667,1,33,3,0,133,0.739130435,Southern Governorate,HTL,Umm Jidr,1058,0,2,66.58275,101.6335,14.14691667,20,334,0.929757227
Al Areen Palace & Spa,2022,4,26.00001853,50.52062988,89.137,15.797,21.5,8,3.546879924,0,0,2.5,1,33,3,0,133,0.739130435,Southern Governorate,HTL,Umm Jidr,1058,0,2,60.43725,101.6335,14.14691667,20,334,1.013394264
Al Areen Palace & Spa,2023,1,26.00001853,50.52062988,138.2465,30.0875,16,6,3.546879924,0,0,2.5,1,33,3,0,133,-0.4125,Southern Governorate,HTL,Umm Jidr,1058,0,3,82.146,101.6335,14.14691667,20,334,1.013394264
Al Areen Palace & Spa,2023,2,26.00248709,50.5178833,114.13,36.5995,44,3,3.21081732,0,0,2.5,1,33,3,0,133,-0.4125,Southern Governorate,HTL,Umm Jidr,1058,0,3,113.69175,101.6335,14.14691667,20,334,0.917376377
Al Areen Palace & Spa,2023,3,26.00166424,50.51971435,328.8083333,43.339,17.33333333,30,3.409109832,0,0,2.666666667,1,33,3,0,133,-0.4125,Southern Governorate,HTL,Umm Jidr,1058,0,3,126.18825,101.6335,14.14691667,20,334,0.929757227
Al Areen Palace & Spa,2023,4,26.00001853,50.52062988,157.413,10.8815,20,8,3.546879924,0,0,2.5,1,33,3,0,133,-0.4125,Southern Governorate,HTL,Umm Jidr,1058,0,3,221.4691667,101.6335,14.14691667,20,334,1.013394264
Al Areen Palace & Spa,2024,1,26.00001853,50.52062988,312.104,36.4285,17.5,6,3.546879924,0,0,2.5,1,33,3,0,133,-0.127659574,Southern Governorate,HTL,Umm Jidr,1058,0,4,243.1106667,101.6335,14.14691667,20,334,1.013394264
Al Areen Palace & Spa,2024,2,26.00001853,50.5178833,237.01,7.316,20,6,3.288064991,0,0,2,1,33,3,0,133,-0.127659574,Southern Governorate,HTL,Umm Jidr,1058,0,4,234.7585,101.6335,14.14691667,20,334,1.096021664
Al Areen Palace & Spa,2024,3,26.00001853,50.52062988,278.7535,11.8365,15.5,28,3.546879924,0,0,2.5,1,33,3,0,133,-0.127659574,Southern Governorate,HTL,Umm Jidr,1058,0,4,274.557,101.6335,14.14691667,20,334,1.013394264
